t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
118.992,-0.023,-0.007,0,0,0,69.976999993483,-0.010266549127906961,69.976999993483,-0.010266549127906961,0.0
119.2,-0.022,-0.01,0,0,0,69.97799999312954,-0.010266560067603448,69.97799999312954,-0.010266560067603448,0.0
119.412,-0.02,-0.013,0,0,0,69.97999999277606,-0.010266581947000291,69.97999999277606,-0.010266581947000291,0.0
119.616,-0.016,-0.014,0,0,0,69.98399999265801,-0.01026662570580042,69.98399999265801,-0.01026662570580042,0.0
119.816,-0.011,-0.015,0,0,0,69.98899999253993,-0.0102666804043009,69.98899999253993,-0.0102666804043009,0.0
120.016,-0.009,-0.016,0,0,0,69.99099999242202,-0.010266702283700321,69.99099999242202,-0.010266702283700321,0.0
120.224,-0.009,-0.016,0,0,0,69.99099999242202,-0.010266702283700321,69.99099999242202,-0.010266702283700321,0.0
120.424,-0.01,-0.016,0,0,0,69.98999999242207,-0.010266691343999967,69.98999999242207,-0.010266691343999967,0.0
120.632,-0.012,-0.017,0,0,0,69.9879999923044,-0.01026666946459797,69.9879999923044,-0.01026666946459797,0.0
120.84,-0.016,-0.017,0,0,0,69.98399999230463,-0.010266625705796553,69.98399999230463,-0.010266625705796553,0.0
121.04,-0.021,-0.016,0,0,0,69.97899999242273,-0.01026657100729607,69.97899999242273,-0.01026657100729607,0.0
121.248,-0.023,-0.016,0,0,0,69.97699999242286,-0.010266549127895363,69.97699999242286,-0.010266549127895363,0.0
121.456,-0.025,-0.016,0,0,0,69.97499999242297,-0.010266527248494655,69.97499999242297,-0.010266527248494655,0.0
121.656,-0.028,-0.013,0,0,0,69.97199999277653,-0.010266494429397458,69.97199999277653,-0.010266494429397458,0.0
121.864,-0.033,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
122.072,-0.041,-0.009,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
122.272,-0.049,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
122.476,-0.057,-0.015,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
122.676,-0.06,-0.021,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
122.876,-0.063,-0.025,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
123.084,-0.063,-0.028,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
123.284,-0.062,-0.028,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
123.492,-0.058,-0.025,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
123.7,-0.056,-0.021,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
123.9,-0.056,-0.015,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
124.108,-0.056,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
124.308,-0.056,-0.006,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
124.516,-0.055,-0.002,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
124.724,-0.053,0.003,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
124.924,-0.05,0.006,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
125.132,-0.045,0.006,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
125.336,-0.038,0.006,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
125.54,-0.03,0.007,825,0,-825,-0.03,-0.01,69.96999999513253,-0.010266472550022523,69.99999999563973
125.748,-0.023,0.009,825,0,-825,-0.03,-0.01,69.9769999953677,-0.010266549127927578,70.00699999587515
125.956,-0.016,0.009,825,0,-825,-0.03,-0.01,69.98399999536727,-0.010266625705830057,70.01399999587495
126.156,-0.013,0.006,0,0,0,69.98699999501372,-0.010266658524927254,69.98699999501372,-0.010266658524927254,0.0
126.364,-0.013,0.002,0,0,0,69.98699999454254,-0.010266658524922099,69.98699999454254,-0.010266658524922099,0.0
126.572,-0.016,0.001,0,0,0,69.98399999442492,-0.010266625705819748,69.98399999442492,-0.010266625705819748,0.0
126.772,-0.02,0.001,825,0,-825,-0.03,-0.01,69.97999999442517,-0.010266581947018332,70.00999999493271
126.98,-0.023,0.002,825,0,-825,-0.03,-0.01,69.97699999454315,-0.010266549127918558,70.00699999505059
127.18,-0.026,0.003,825,0,-825,-0.03,-0.01,69.97399999466111,-0.010266516308818785,70.00399999516844
127.388,-0.029,0.003,825,0,-825,-0.03,-0.01,69.9709999946613,-0.010266483489717723,70.00099999516853
127.596,-0.033,0.004,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
127.796,-0.035,0.004,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
128.004,-0.033,0.001,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
128.204,-0.034,-0.003,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
128.412,-0.035,-0.007,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
128.62,-0.036,-0.012,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
128.828,-0.037,-0.015,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
129.036,-0.036,-0.019,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
129.244,-0.031,-0.023,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
129.452,-0.025,-0.025,0,0,0,69.97499999136282,-0.010266527248483056,69.97499999136282,-0.010266527248483056,0.0
129.66,-0.022,-0.026,0,0,0,69.97799999124484,-0.010266560067582831,69.97799999124484,-0.010266560067582831,0.0
129.86,-0.02,-0.027,0,0,0,69.97999999112695,-0.01026658194698225,69.97999999112695,-0.01026658194698225,0.0
130.068,-0.02,-0.024,0,0,0,69.97999999148033,-0.010266581946986117,69.97999999148033,-0.010266581946986117,0.0
130.276,-0.021,-0.019,0,0,0,69.97899999206935,-0.010266571007292205,69.97899999206935,-0.010266571007292205,0.0
130.484,-0.023,-0.014,0,0,0,69.97699999265845,-0.01026654912789794,69.97699999265845,-0.01026654912789794,0.0
130.692,-0.025,-0.011,0,0,0,69.97499999301193,-0.010266527248501097,69.97499999301193,-0.010266527248501097,0.0
130.9,-0.03,-0.012,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
131.108,-0.034,-0.014,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
131.316,-0.037,-0.016,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
131.524,-0.037,-0.017,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
131.732,-0.035,-0.017,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
131.94,-0.033,-0.017,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
132.148,-0.032,-0.016,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
132.352,-0.029,-0.018,0,0,0,69.97099999218763,-0.010266483489690661,69.97099999218763,-0.010266483489690661,0.0
132.556,-0.024,-0.019,0,0,0,69.97599999206953,-0.010266538188191142,69.97599999206953,-0.010266538188191142,0.0
132.764,-0.021,-0.018,0,0,0,69.97899999218714,-0.010266571007293494,69.97899999218714,-0.010266571007293494,0.0
132.972,-0.02,-0.016,0,0,0,69.97999999242268,-0.010266581946996424,69.97999999242268,-0.010266581946996424,0.0
133.18,-0.022,-0.016,0,0,0,69.97799999242278,-0.010266560067595716,69.97799999242278,-0.010266560067595716,0.0
133.388,-0.023,-0.014,0,0,0,69.97699999265845,-0.01026654912789794,69.97699999265845,-0.01026654912789794,0.0
133.596,-0.023,-0.009,0,0,0,69.97699999324742,-0.010266549127904383,69.97699999324742,-0.010266549127904383,0.0
133.804,-0.023,-0.005,0,0,0,69.9769999937186,-0.010266549127909537,69.9769999937186,-0.010266549127909537,0.0
134.012,-0.024,-0.002,825,0,-825,-0.03,-0.01,69.97599999407203,-0.01026653818821305,70.00599999457943
134.22,-0.024,-0.0,825,0,-825,-0.03,-0.01,69.97599999430761,-0.010266538188215628,70.00599999481501
134.428,-0.021,0.002,825,0,-825,-0.03,-0.01,69.97899999454302,-0.010266571007319267,70.00899999505052
134.636,-0.016,0.004,0,0,0,69.9839999947783,-0.010266625705823615,69.9839999947783,-0.010266625705823615,0.0
134.836,-0.01,0.007,0,0,0,69.98999999513133,-0.010266691344029605,69.98999999513133,-0.010266691344029605,0.0
135.044,-0.001,0.009,0,0,0,69.99899999536638,-0.01026678980133537,69.99899999536638,-0.01026678980133537,0.0
135.252,0.009,0.009,0,0,0,70.00899999536578,-0.01026689919833891,70.00899999536578,-0.01026689919833891,0.0
135.46,0.018,0.008,0,0,0,70.01799999524745,-0.010266997655640809,70.01799999524745,-0.010266997655640809,0.0
135.668,0.024,0.006,0,0,0,70.02399999501151,-0.010267063293840356,70.02399999501151,-0.010267063293840356,0.0
135.876,0.025,0.005,0,0,0,70.02499999489366,-0.010267074233539421,70.02499999489366,-0.010267074233539421,0.0
136.084,0.02,0.004,0,0,0,70.01999999477616,-0.010267019535036363,70.01999999477616,-0.010267019535036363,0.0
136.292,0.016,0.005,0,0,0,70.01599999489419,-0.010266975776236234,70.01599999489419,-0.010266975776236234,0.0
136.5,0.012,0.004,0,0,0,70.01199999477663,-0.01026693201743353,70.01199999477663,-0.01026693201743353,0.0
136.712,0.009,0.006,0,0,0,70.0089999950124,-0.010266899198335044,70.0089999950124,-0.010266899198335044,0.0
136.916,0.004,0.008,0,0,0,70.0039999952483,-0.01026684449983585,70.0039999952483,-0.01026684449983585,0.0
137.116,-0.0,0.01,0,0,0,69.99999999548412,-0.010266800741037013,69.99999999548412,-0.010266800741037013,0.0
137.324,-0.003,0.01,0,0,0,69.99699999548429,-0.010266767921935949,69.99699999548429,-0.010266767921935949,0.0
137.532,-0.004,0.011,0,0,0,69.99599999560215,-0.010266756982236884,69.99599999560215,-0.010266756982236884,0.0
137.74,-0.005,0.01,0,0,0,69.99499999548442,-0.010266746042535241,69.99499999548442,-0.010266746042535241,0.0
137.948,-0.007,0.008,0,0,0,69.99299999524894,-0.010266724163131956,69.99299999524894,-0.010266724163131956,0.0
138.16,-0.006,0.005,0,0,0,69.9939999948955,-0.010266735102828444,69.9939999948955,-0.010266735102828444,0.0
138.364,-0.006,0.002,0,0,0,69.99399999454212,-0.010266735102824578,69.99399999454212,-0.010266735102824578,0.0
138.572,-0.008,-0.003,0,0,0,69.99199999395327,-0.010266713223417427,69.99199999395327,-0.010266713223417427,0.0
138.78,-0.012,-0.006,0,0,0,69.98799999360013,-0.010266669464612145,69.98799999360013,-0.010266669464612145,0.0
138.988,-0.015,-0.007,0,0,0,69.98499999348252,-0.010266636645509794,69.98499999348252,-0.010266636645509794,0.0
139.196,-0.019,-0.006,0,0,0,69.98099999360055,-0.010266592886709665,69.98099999360055,-0.010266592886709665,0.0
139.4,-0.024,-0.004,0,0,0,69.97599999383644,-0.010266538188210472,69.97599999383644,-0.010266538188210472,0.0
139.612,-0.029,-0.004,825,0,-825,-0.03,-0.01,69.97099999383674,-0.010266483489708702,70.00099999434397
139.816,-0.034,-0.006,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
140.028,-0.035,-0.009,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
140.232,-0.035,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
140.44,-0.034,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
140.648,-0.033,-0.009,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
140.848,-0.034,-0.01,0,0,0,69.96999999313003,-0.010266472550000615,69.96999999313003,-0.010266472550000615,0.0
141.056,-0.036,-0.013,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
141.264,-0.034,-0.016,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
141.472,-0.031,-0.018,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
141.68,-0.025,-0.019,0,0,0,69.97499999206958,-0.010266527248490788,69.97499999206958,-0.010266527248490788,0.0
141.888,-0.018,-0.02,0,0,0,69.98199999195138,-0.010266603826391978,69.98199999195138,-0.010266603826391978,0.0
142.096,-0.011,-0.021,0,0,0,69.98899999183317,-0.010266680404293169,69.98899999183317,-0.010266680404293169,0.0
142.304,-0.006,-0.023,0,0,0,69.99399999159728,-0.010266735102792362,69.99399999159728,-0.010266735102792362,0.0
142.508,-0.002,-0.026,0,0,0,69.99799999124366,-0.010266778861589913,69.99799999124366,-0.010266778861589913,0.0
142.712,0.002,-0.027,0,0,0,70.00199999112561,-0.010266822620390042,70.00199999112561,-0.010266822620390042,0.0
142.916,0.005,-0.027,0,0,0,70.00499999112544,-0.010266855439491103,70.00499999112544,-0.010266855439491103,0.0
143.116,0.007,-0.025,0,0,0,70.00699999136091,-0.010266877318894389,70.00699999136091,-0.010266877318894389,0.0
143.324,0.009,-0.022,0,0,0,70.00899999171418,-0.010266899198298964,70.00899999171418,-0.010266899198298964,0.0
143.532,0.01,-0.02,0,0,0,70.00999999194971,-0.010266910138001895,70.00999999194971,-0.010266910138001895,0.0
143.74,0.011,-0.02,0,0,0,70.01099999194963,-0.01026692107770225,70.01099999194963,-0.01026692107770225,0.0
143.948,0.012,-0.02,0,0,0,70.01199999194958,-0.010266932017402603,70.01199999194958,-0.010266932017402603,0.0
144.156,0.011,-0.02,0,0,0,70.01099999194963,-0.01026692107770225,70.01099999194963,-0.01026692107770225,0.0
144.364,0.009,-0.018,0,0,0,70.00899999218535,-0.010266899198304117,70.00899999218535,-0.010266899198304117,0.0
144.572,0.005,-0.014,0,0,0,70.00499999265676,-0.010266855439507856,70.00499999265676,-0.010266855439507856,0.0
144.78,0.002,-0.009,0,0,0,70.0019999932459,-0.010266822620413237,70.0019999932459,-0.010266822620413237,0.0
144.988,0.001,-0.002,0,0,0,70.00099999407054,-0.010266811680721903,70.00099999407054,-0.010266811680721903,0.0
145.196,-0.002,0.002,0,0,0,69.99799999454189,-0.010266778861625995,69.99799999454189,-0.010266778861625995,0.0
145.404,-0.005,0.005,0,0,0,69.99499999489545,-0.010266746042528798,69.99499999489545,-0.010266746042528798,0.0
145.604,-0.008,0.007,0,0,0,69.99199999513121,-0.010266713223430313,69.99199999513121,-0.010266713223430313,0.0
145.812,-0.01,0.008,0,0,0,69.98999999524912,-0.010266691344030894,69.98999999524912,-0.010266691344030894,0.0
146.02,-0.012,0.01,825,0,-825,-0.03,-0.01,69.98799999548483,-0.010266669464632762,70.01799999599264
146.228,-0.012,0.013,825,0,-825,-0.03,-0.01,69.98799999583821,-0.010266669464636629,70.01799999634602
146.436,-0.014,0.011,825,0,-825,-0.03,-0.01,69.98599999560275,-0.010266647585233343,70.0159999961105
146.644,-0.018,0.007,825,0,-825,-0.03,-0.01,69.98199999513182,-0.010266603826426772,70.01199999563943
